Date,Close,Volume,NASDAQ Composite,S&P 500,Dow Jones Industrial Average,NYSE,RUSSELL 2000,Hang Seng,Shanghai Composite,CAC 40,FTSE 100,DAX,USD-Yen,USD-GBP,USD-CAD,USD-CNY,USD-AUD,USD-NZD,USD-CHF,USD-EUR,USD-Index,WTI Oil,Brent Oil,Gold (London),Relative_Change,MOM,MOM_1,MOM_2,MOM_3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,Name
2016-01-21,2880.48193359375,191700,8.276897377723635e-05,0.0051954383611314,0.0073534193753141,0.0076151237697572,-0.0019713309262769,-0.0182222233253145,-0.0323218158252354,0.0197456219286737,0.0176606925596751,0.019434360201721,-0.0036660549220349,-0.0011346100443674,-0.0060564001238325,-3.048923682757998e-05,-0.0029052367401418,-0.0092841733296044,0.0023624399497494,0.0033066352431703,-0.0003027427632006,0.1122411124375946,0.0491391994430652,-0.0072260863304292,-11.454965357967668,-0.0334014100491471,-0.0104293289527308,0.0354981075430495,-0.0367735468327749,-2.343201190509592,-14.31829419938,,,-14.31829419938,,,,000001.SS
2016-01-22,2916.56201171875,159800,0.0266365199990086,0.0202837010244947,0.0132742133111787,0.021713360107231,0.0233821421592677,0.0290343548972722,0.0125257088767731,0.030974239750696,0.0218573902077525,0.0199202565499176,0.0067444200438377,-0.001987780666751,-0.0141070503544983,0.0002436309490578,-0.0112382566647629,-0.0126672487554212,0.0023170395288485,0.0013813765647296,0.0051484166040767,0.0900778150427346,0.1001709506043002,-0.0017287093588093,-16.640584246218047,0.0123707563837251,-0.0334014100491471,-0.0104293289527308,0.0354981075430495,-3.0285088555952355,-6.670073956203781,,,-6.670073956203781,,,,000001.SS
2016-01-25,2938.514892578125,153000,-0.0158325177020265,-0.0156379820533789,-0.0129424868842095,-0.0173885100375462,-0.022818547449833,0.0136071238433443,0.0075269720894561,-0.0058477464665197,-0.0038983050847457,-0.0029421244840981,0.0054950220084901,-0.0023332221063784,-0.0091235517865145,-0.0001370271736933,0.0017189288677761,0.0109314852056248,0.0081555286782375,0.0058329215702725,-0.0021090598083387,-0.0574712194173906,-0.0522063483295111,0.008202698141198,-4.25531914893617,0.0074707400377047,0.0123707563837251,-0.0334014100491471,-0.0104293289527308,1.2942195973817627,-7.779822831689486,,,-7.779822831689486,,,,000001.SS
2016-01-26,2749.784912109375,210800,0.0108840973309756,0.0141443355902264,0.0177530274709347,0.0179337463372277,0.0206542964865481,-0.0247847134643055,-0.0642263140967669,0.0105489442108615,0.0058703420112302,0.0088946458200138,-0.0029012057997863,0.0011978557082377,0.0109896353859531,4.565778827148037e-05,0.0093503834694224,0.0040145527343651,-0.0036609121343545,-0.0049783501020541,0.0,0.0365853857867197,0.0426229258052637,0.0140119333612154,37.77777777777778,-0.0686344519666355,0.0074707400377047,0.0123707563837251,-0.0334014100491471,-8.576345899360039,-8.848040128127721,-16.578591091505345,,-8.848040128127721,,,,000001.SS
2016-01-27,2735.55810546875,215700,-0.0217835355228899,-0.0108634837956395,-0.0137791385013715,-0.0058680062128906,-0.0149512963458169,0.010161203637256,-0.0051737888945326,0.0054052860626889,0.0133468497578872,0.005911818228093,0.0012856551013848,-0.0069790325947682,-0.0124510167061445,0.0004719449692713,-0.0097148415523993,-0.0090288002745518,0.0047807351011648,-0.0010961587737304,-0.004629620386946,0.0270269778537726,0.0408804801336439,-0.0049924006683668,2.324478178368121,-0.0052006961987697,-0.0686344519666355,0.0074707400377047,0.0123707563837251,-8.10079836529537,-9.50433944972875,-16.794445817402405,,-9.50433944972875,,,,000001.SS
2016-01-28,2655.660888671875,171100,0.0086187979820806,0.0055285772057875,0.0078509832133968,0.002561374912215,0.0005185933994016,0.007525586748915,-0.02920691636458,-0.0132865127176226,-0.0097823348376663,-0.0244140123107819,0.0007349688904632,0.006597803296978,-0.0016433284806929,-0.000715128749293,-0.0012612578898576,0.012560187464095,-0.0028902309887888,-0.0039439611822156,-0.0039433709163936,0.0284830342220869,0.023867098246092,-0.0004479885412931,-20.67686601761706,-0.0300856246886372,-0.0052006961987697,-0.0686344519666355,0.0074707400377047,-7.804980211814194,-9.96529501308152,-21.005734382263253,,-9.96529501308152,,,,000001.SS
2016-01-29,2737.60009765625,186700,0.0238024477769058,0.0247602174153414,0.0246838847348433,0.0249963188444923,0.0320053273061673,0.0253846431694708,0.0308545452222077,0.0219473272280479,0.0256246004593554,0.0164447357597148,0.0039082396389884,-0.0078654691381616,-0.0042923565841972,-0.0003959001501051,-0.0098926229832465,-0.008162453785234,-0.000492915080275,-0.0026506628672683,0.0111663633160812,0.0120408698519962,0.025081212868891,0.0007171466884487,9.117475160724725,0.0299310366968958,-0.0300856246886372,-0.0052006961987697,-0.0686344519666355,-6.136057225714076,-8.978735044844155,-12.396851626967733,,-8.978735044844155,,,,000001.SS
2016-02-01,2688.85400390625,156400,0.0013914155123568,-0.0004432365871701,-0.0010397656387702,-0.0016620226209044,-0.002887819177765,-0.0044509926420098,-0.0178061411495905,-0.0055897282097603,-0.0038955435405664,-0.0041059415853164,0.0202639874424515,0.0081432915241352,-0.0043821261576662,0.0001371273647388,0.002480147835733,0.0015552362633541,0.0105543372931402,0.0102588593728569,-0.0061238892341515,-0.0594883449194459,-0.0014393508733998,0.0103009671699314,-16.229244777718264,-0.018128947752159,0.0299310366968958,-0.0300856246886372,-0.0052006961987697,-8.49615869915954,-7.311898052686949,-15.614995436555246,,-7.311898052686949,,,,000001.SS
2016-02-02,2749.570068359375,158100,-0.0223834712916793,-0.0187430908302749,-0.0179729113581367,-0.0210997907995041,-0.0228111348025661,-0.0075864436350182,0.0225806475044458,-0.0246656881024406,-0.0227884185790363,-0.0181227731714022,-0.0041206528357531,-0.0126077895571848,-0.0016317394567841,0.000350251377803,-0.0059377128737266,-0.0115813332265879,-0.0048804247643944,-0.0065496646444195,-0.0013131035698784,-0.0550285146200199,-0.0567886273852168,-0.000531940396268,1.0869565217391304,0.0220820211682597,-0.018128947752159,0.0299310366968958,-0.0300856246886372,-0.0078131110929358,-8.583488931020145,-8.855161932015909,-16.58510889885867,-8.583488931020145,-16.58510889885867,,,000001.SS
2016-02-03,2739.2470703125,148400,-0.0028138368562685,0.0049920389346194,0.0113362220754509,0.0086500518532142,0.0014471679340981,-0.023409973222272,-0.0037544044305932,-0.0133124191040132,-0.014336356356594,-0.0152613626460543,-0.0081429457141161,0.0012985574488695,0.0078853314291749,0.0002131407826084,0.0115196374911745,0.0039275002738918,-0.0007945337016758,-0.0022666600847764,-0.0159805986362158,0.0803212746298049,0.0709046335046061,0.012419053839795,-6.1353573687539535,-0.0037685531030602,0.0220820211682597,-0.018128947752159,0.0299310366968958,0.1348523665563927,-7.976870117044532,-9.382303909845858,-16.682241158480803,-7.976870117044532,-16.682241158480803,,,000001.SS
2016-02-04,2781.02294921875,170400,0.001181070267556,0.0015267325638141,0.0048920600116924,0.0041167961436148,0.0044442148754089,0.0100834106873375,0.0152508619463391,0.0003713837446432,0.0105702670845106,-0.0043943561789481,-0.0144840476936448,-0.0121037794154073,-0.0189046769127304,-0.000426190726592,-0.0174341384394854,-0.019104110742376,-0.0132424601753156,-0.0152362334899628,-0.008428406692443,-0.0173481873333137,-0.0165525632391656,0.0142818943839957,14.824797843665769,0.0150217670508565,-0.0037685531030602,0.0220820211682597,-0.018128947752159,4.720559807979474,-3.4528591627343674,-5.715152916236155,-17.276762828903824,-3.4528591627343674,-17.276762828903824,,,000001.SS
2016-02-05,2763.491943359375,141200,-0.0324687818706331,-0.0184812463108693,-0.012890038641146,-0.0151001887408362,-0.0287448472509158,0.0054777451902117,-0.0063037976239281,-0.0065885460660697,-0.0085949190869236,-0.0114048518105323,-0.0106163681253824,0.0003208879075335,-0.0028273122022943,-0.0018577552696242,-0.0062244360373524,-0.0122972415934233,-0.0117489100450189,-0.0097268160615954,0.0058048880637266,-0.0261664546555212,-0.0116075949451164,0.0001728345252307,-17.136150234741784,-0.0063437875769827,0.0150217670508565,-0.0037685531030602,0.0220820211682597,0.9457862645932736,-5.248304947549176,-8.117868423039242,-11.568313082304329,-5.248304947549176,-11.568313082304329,,,000001.SS
2016-02-16,2836.571044921875,196000,0.0226974002670203,0.0165166541221624,0.0139334258185319,0.015787109181572,0.0244961345258838,0.0107801002840361,0.0329091581670277,-0.0011153256181276,0.0065072870380911,-0.0077908917071249,0.0057359060240067,0.0040651095962269,-0.001076836353182,-0.0118374957211857,-0.0043412848896731,-0.0013280832698236,0.007667136277164,0.004647581903109,0.0092727584759366,-0.0135869433177331,-0.035371711138687,-0.0251795269038895,38.81019830028329,0.0257631839305871,-0.0063437875769827,0.0150217670508565,-0.0037685531030602,5.493680237046261,-3.4692302534770847,-2.219910113914114,-10.979153117822694,-3.4692302534770847,-10.979153117822694,,,000001.SS
2016-02-17,2867.337890625,216900,0.0221147392041647,0.016480439210486,0.0158936405902059,0.0167343044804699,0.0153946749123992,-0.0103288849758005,0.0108464921963455,0.0298759941045052,0.0286751737870389,0.0265021001452478,-0.0021167996370629,0.0108588006866772,0.003132737943793,0.0031913876129228,0.0039313501077868,0.0101728962769764,0.0026377337730181,0.0024247334265148,-0.0008258679548505,0.0557850854274102,0.0720944584469465,0.0026491854517738,10.66326530612245,0.0107301081619015,0.0257631839305871,-0.0063437875769827,0.0150217670508565,4.283135884436473,4.274988127178636,-4.667995541124825,-4.951304665914558,4.274988127178636,-4.951304665914558,,,000001.SS
2016-02-18,2862.89306640625,219200,-0.0102601242440706,-0.0046657137070276,-0.0024553791082789,-0.0028639322286371,-0.0063493150031684,0.0231714516305481,-0.0015501571102878,0.0014856726189302,-0.0096678119787978,0.0092169939523631,0.0017531289010528,0.0015591963897714,-0.0135446965615,0.0017520206349748,-0.0078319951111035,-0.0078325204012424,0.0042497031076014,0.0021625371075635,0.001653022328768,0.0035877563894002,-0.0063768469769022,0.0123854349784318,1.0603964960811434,-0.0015525638281451,0.0107301081619015,0.0257631839305871,-0.0063437875769827,4.5138679688226935,4.654807393158289,-3.8230675333497,-5.291940751947299,4.654807393158289,-5.291940751947299,,,000001.SS
2016-02-19,2860.02099609375,163400,0.0037637851855865,-2.6032942938902792e-05,-0.0013062140901196,-0.0020011096156414,0.0052751417593732,-0.0040065980108527,-0.0010032055846589,-0.0039435551745312,-0.003650335681095,-0.0079873966632362,-0.0090129400621193,-0.0035990069978847,0.0044233483695161,-0.0014574393048183,0.0036598578641988,-0.0016585227285308,0.000594424956912,0.001078935316124,-0.0036100926780631,-0.0367241160644871,-0.0370478559798164,0.0035070947832538,-25.45620437956204,-0.0010042130167655,-0.0015525638281451,0.0107301081619015,0.0257631839305871,2.840611110281998,7.695263664634444,-0.7103303534513938,-3.0368870746623644,7.695263664634444,-3.0368870746623644,,,000001.SS
2016-02-22,2927.175048828125,232200,0.0146921330595433,0.0144541971861538,0.0139501011533953,0.0137424522240567,0.0116137269485794,0.0092603170127816,0.0234802656435371,0.0179160404708822,0.0147053875714857,0.0197634272210462,-0.0067196608116032,0.0047156254933735,0.0037196553405161,0.0005531158628282,0.0010009966496784,0.0028573316130144,-0.0024871430985065,-0.0011666486309428,0.0080745216523563,0.0620782790309535,0.0508936804180288,-0.0169863654090997,42.10526315789473,0.0229415909927421,-0.0010042130167655,-0.0015525638281451,0.0107301081619015,5.92305347088411,6.92485916164951,0.3638886149765374,-2.675640639547772,6.92485916164951,-2.675640639547772,,,000001.SS
2016-02-23,2903.3310546875,199700,-0.0146653919632793,-0.0124543718677717,-0.0113642212523052,-0.0126867654191401,-0.0093859160960438,-0.0025334113884001,-0.0081457356471287,-0.0140229070878756,-0.0124882634423515,-0.0163805129590315,0.0042848835450624,0.0083313173743073,-0.0062368527434647,-9.21838290526278e-05,-0.0127142669935612,-0.0131194990998086,0.0089640421457575,0.0086989523835161,0.0010269676148724,0.0123888596781525,-0.0409339355768094,0.0105829258603762,-13.996554694229111,-0.0082126335893139,0.0229415909927421,-0.0010042130167655,-0.0015525638281451,2.35354619039565,7.976522729373436,-1.1973339995482002,0.0813894665653069,7.976522729373436,0.0813894665653069,,,000001.SS
2016-02-24,2928.89599609375,213400,0.0086663908444366,0.0044397868129728,0.0032382943160707,0.0012375820083223,0.0098107913217013,-0.0114515892622475,0.0088053828256942,-0.0196016628027377,-0.0159501555591407,-0.0264389741870906,-0.0096573758883687,0.0096065170870978,0.0068597318291312,0.0008139139970799,0.005426170190709,0.0111454360507485,-0.0085042322876847,8.821261264202462e-05,-0.0002052141133775,0.0087857131870801,0.0342650848801662,0.0134172475567462,6.86029043565348,0.008728524823123,-0.0082126335893139,0.0229415909927421,-0.0010042130167655,2.1468730863571928,6.521962462348729,6.513639783083169,-2.6213383947124025,6.521962462348729,-2.6213383947124025,,,000001.SS
2016-02-25,2741.2451171875,270300,0.0087153273608782,0.0113482753599518,0.0128783108213377,0.012539273835715,0.009294711574435,-0.0158238907024592,-0.0640688092566341,0.0224073974845995,0.0248158584210786,0.0178538654365914,0.0019753367609236,0.0060257825177132,-0.0068129965001871,0.0007058428082871,0.0001438540481017,-0.0036521102576662,-0.0019172727224063,0.0011908966829594,-0.0017442865846732,0.028615804829893,0.0255739922120754,-0.0004036490027524,26.66354264292409,-0.0684546149228634,0.008728524823123,-0.0082126335893139,0.0229415909927421,-4.249126544270587,0.07294146251553,0.2078921923603482,-7.909747100255327,0.07294146251553,-7.909747100255327,,,000001.SS
2016-02-26,2767.2099609375,191100,0.0018048141021227,-0.0018701144822791,-0.0034327943392756,-0.0005692819478675,0.0054286607871558,0.025168441036331,0.0094719160965217,0.015563235030789,0.0138371803510966,0.0194845112248147,0.009072160907058,-0.0026465492612601,-0.0116033096387879,0.0002760109018091,-0.0056838620002562,-0.0125291707243905,0.0009099485945331,-0.0010022514057745,0.0088395580456235,-0.0087693050560484,-0.005384030503741,-0.0148602027696218,-29.3007769145394,0.009383040722072,-0.0684546149228634,0.008728524823123,-0.0082126335893139,-3.2451172660274974,-0.4966873173459563,4.200426068759544,-3.932396566533214,-0.4966873173459563,-3.932396566533214,,,000001.SS
2016-02-29,2687.97900390625,207400,-0.0070842458417643,-0.0081209763419023,-0.007420127434588,-0.0062641456185953,-0.0031624492634035,-0.0130251365558031,-0.0286320727916169,0.0090344998590463,0.0001804622139518,-0.0018815147666932,0.0047915226968391,0.0075419020224538,0.0002214490283043,0.0010576889270348,0.015123018468987,0.0238239979403671,0.006767655798713,0.0092499801872036,0.0006112843368415,0.0295912524961945,0.0247864041140479,0.011559251534285,8.529565672422814,-0.0294760327056533,0.009383040722072,-0.0684546149228634,0.008728524823123,-8.171566132255592,-2.732518892793634,-1.8125764165658145,-7.837412916099618,-2.732518892793634,-7.837412916099618,,,000001.SS
2016-03-01,2733.169921875,187200,0.0288835763232213,0.0238687918018947,0.0211049603805286,0.0221213512080293,0.0199148518561853,0.0154631821502195,0.0168122287797178,0.0122405947912027,0.0091518597027708,0.0233544407294239,-0.0108217782623882,-0.0047407751611077,-0.000708638392643,0.0020826212550768,-0.002067149780539,-0.0018457401891223,0.0010032980200576,0.0032116395939394,0.0014255105483507,0.019259304470486,-0.0002780688321109,-0.0029175585660977,-9.73963355834137,0.0165342511664069,-0.0294760327056533,0.009383040722072,-0.0684546149228634,-5.860893215665863,-3.6452858542706745,1.648134034215687,-6.988052748065687,-3.6452858542706745,-6.988052748065687,,,000001.SS
2016-03-02,2849.680908203125,271000,0.0029469088900899,0.0040943087350044,0.0020302443994566,0.006815048997032,0.0106023327053608,0.0307113485269638,0.0426285191402211,0.0040959720817514,-0.0009426132034572,0.0061190677092273,0.0133416347587695,-0.0025766858331093,-0.0081551645765223,-0.0002903722543153,-0.0054285356901123,-0.0055474597367507,-0.0011025395868765,0.0011977914167129,-0.0014234813606558,0.0075580904069905,0.0269744506506943,0.00877828686433,44.76495726495727,0.0408856254722186,0.0165342511664069,-0.0294760327056533,0.009383040722072,-2.7046056943050734,-0.6157970596910145,3.6409633999065374,3.632865816298314,-0.6157970596910145,3.632865816298314,,,000001.SS
2016-03-03,2859.758056640625,287500,0.0008504450094699,0.0034987406745825,0.0026379805400826,0.0071541794210105,0.0097403553208492,-0.0030859848969715,0.0035362374813585,-0.0019910231263465,-0.0027004762233462,-0.0025264554637932,-0.0040726488717998,-0.0083085941284436,0.0001489783177062,-0.0001681514088639,-0.0145791657027928,-0.0034533327063327,-0.0002006558185732,0.0006417096769029,-0.0065166418451746,-0.0025966576163909,0.0037909393038595,0.0131335501964131,6.088560885608856,0.0035237765705738,0.0408856254722186,0.0165342511664069,-0.0294760327056533,4.323325145571744,-0.1095049550544402,4.399420104677776,4.540205193360092,-0.1095049550544402,4.540205193360092,,,000001.SS
2016-03-04,2874.14697265625,312500,0.0020393544267507,0.0033058923144386,0.0037104290733309,0.0061001831208127,0.0054644343812968,0.0117812798813263,0.0050315151598969,0.009180096000368,0.0112388715999918,0.0074087975064205,0.0017978490898733,-0.0066320638887142,-0.0017127291443225,-0.0029811617607939,-0.0094745364664788,-0.0090630361031923,-0.0041148381229011,-0.007303957701661,-0.0023573163641794,0.0390511566687463,0.0445104272852012,0.009941148208443,8.695652173913043,0.0050063257559605,0.0035237765705738,0.0408856254722186,0.0165342511664069,3.864434330184352,0.493911638473743,3.3485528576332246,8.227183105959067,0.493911638473743,8.227183105959067,,,000001.SS
2016-03-07,2897.340087890625,217500,-0.0018592288128812,0.0008850141950174,0.0039501733340101,0.003789999894197,0.0112946032520415,-0.0008414912390239,0.0080695647978434,-0.0032154587441128,-0.0027422009013441,-0.0046049930665659,0.0011700821413369,-0.0028208431302158,-0.0056691548322889,-0.0035881785332689,-0.0072327261650052,-0.0095494097256182,0.0016124429369455,-0.0040949192185542,-0.0027737482353007,0.0551225906978305,0.0547520368039458,-0.005276063558845,-30.4,0.0080049681883428,0.0050063257559605,0.0035237765705738,0.0408856254722186,7.788791641606019,-1.0192407505469905,4.843442545685184,5.835037424609002,-1.0192407505469905,5.835037424609002,,,000001.SS
2016-03-08,2901.386962890625,233500,-0.0126225616271969,-0.011240108649505,-0.0064337551885399,-0.0137585726960625,-0.0240095224101631,-0.0073483470917846,0.0013967552573181,-0.0086149304063285,-0.0092197206425277,-0.0088056032461374,-0.003084258942866,-0.0032410258356834,-0.0027756180595016,0.0013389099969378,-0.0062774235837143,0.0006789295964253,0.0014085862712613,-0.0020009320863925,0.0014422518809991,-0.0369393527576233,-0.0291380661670633,-0.0008707850130275,7.35632183908046,0.0013948070532336,0.0080049681883428,0.0050063257559605,0.0035237765705738,6.154649942153068,-0.0669607344204292,2.2850095041612173,7.90422085675222,-0.0669607344204292,7.90422085675222,,,000001.SS
2016-03-09,2862.555908203125,183400,0.0054981822398429,0.0050523932937867,0.0021374412117316,0.0057040003704962,0.004579179894818,-0.0007655723556155,-0.0133836179675987,0.0049113952063284,0.0034120061835887,0.0031228817077073,-0.0069809240260891,0.003707949484639,0.0093281512462988,-0.0018596267599528,0.0032815449836345,0.0059709798408655,0.0011152590226957,0.0010906211635792,-0.0004114897222926,0.0490411209733518,0.0358133194022325,-0.0043578164221471,-21.45610278372591,-0.0135651690072578,0.0013948070532336,0.0080049681883428,0.0050063257559605,0.4518049709684391,-2.265020266308615,-0.1667742904493452,4.109218424506889,-2.265020266308615,4.109218424506889,,,000001.SS
2016-03-10,2804.72607421875,139000,-0.0026141920145239,0.0001558049334506,-0.000307553241062,-0.0006790314478837,-0.00818444693366,-0.0005921029176843,-0.020202167517027,-0.0170144060983274,-0.0178318033382317,-0.023134564910926,0.0052635777619882,0.0001136536384196,-0.0126183085821006,0.0012779385704047,-0.0049806125383329,0.0151760680874331,0.0017964362714666,0.0013645131988972,-0.01132035087835,-0.0117524354186413,-0.0248356577877505,0.012255311724705,-24.209378407851688,-0.0206187101535337,-0.0135651690072578,0.0013948070532336,0.0080049681883428,-1.9243579817560308,2.3157709112996416,-2.031755669467472,2.390401530986397,2.3157709112996416,2.390401530986397,,,000001.SS
2016-03-11,2810.306884765625,127200,0.0185128900983901,0.0163955005341884,0.0128377762610545,0.0187657589957723,0.0221525282904051,0.0107673722000039,0.0019897880930954,0.0327421789531352,0.0170788023322836,0.0350572983679182,-0.0034700868623148,-0.0056544304173705,0.0068012384801334,-0.0006765764425424,0.0011953881636088,-0.0067105222097098,-0.0137247128846886,-0.0169450760244121,0.0010408917918054,0.0174418563623333,0.0084893922363242,-0.010456013229658,-8.489208633093526,0.0019858366988772,-0.0206187101535337,-0.0135651690072578,0.0013948070532336,-2.221183832906948,1.5574143067020652,-1.7382428798958127,1.052991510016188,1.5574143067020652,1.052991510016188,,,000001.SS
